,q_id,question,iter,a_id,a
96,0,"You have decided to make a batch of brownies for yourself. You open 
 your recipe book and find a recipe for brownies.The recipe calls for a cup of chopped walnuts. You don’t like walnuts, but you do like macadamia nuts. As it happens, you have both kinds of nuts available to you.Would you substitute macadamia nuts for walnuts in order to avoid eating walnuts?
",8,0,"
Yes, I would substitute macadamia nuts for walnuts."
97,1,Why?,8,1,"

I would substitute macadamia nuts for walnuts because I do not like walnuts."
98,0,"You have decided to make a batch of brownies for yourself. You open 
 your recipe book and find a recipe for brownies.The recipe calls for a cup of chopped walnuts. You don’t like walnuts, but you do like macadamia nuts. As it happens, you have both kinds of nuts available to you.Would you substitute macadamia nuts for walnuts in order to avoid eating walnuts?
",9,0,"
Yes, I would substitute macadamia nuts for walnuts to avoid eating walnuts."
99,1,Why?,9,1,"
I don't like walnuts."
100,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",0,0,"
Yes, I would take the train to ensure that I am not late for my meeting."
101,1,Why?,0,1," 

The bus is scheduled to arrive an hour before the meeting, but the bus is occasionally several hours late because of traffic. I would rather take the train and arrive just in time for my meeting, than take the bus and risk being late."
102,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",1,0,"
Yes, I would take the train instead of the bus in order to ensure that I am not late for my meeting."
103,1,Why?,1,1," 
The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
104,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",2,0,"
Yes, I would take the train instead of the bus in order to ensure my not being late for my meeting."
105,1,Why?,2,1,"

The train will get you there just in time for your meeting no matter what, but the bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic."
106,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",3,0,"
I would take the train instead of the bus to ensure I'm not late for my meeting."
107,1,Why?,3,1,"

The train will get you there just in time for your meeting no matter what, whereas the bus is scheduled to arrive an hour before your meeting but is occasionally several hours late because of traffic."
108,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",4,0,"
Yes, I would take the train instead of the bus in order to ensure that I am not late for my meeting."
109,1,Why?,4,1," 

The train will get you there just in time for your meeting no matter what, but the bus is occasionally several hours late because of traffic. Having an extra hour before the meeting is nice, but being late is not an option."
110,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",5,0,"
It would be best to take the train instead of the bus in order to ensure that you are not late for your meeting."
111,1,Why?,5,1," 
The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
112,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",6,0,"
Yes, I would take the train."
113,1,Why?,6,1," 

The train is scheduled to arrive just in time for your meeting, whereas the bus is occasionally several hours late."
114,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",7,0,"
Yes."
115,1,Why?,7,1,"

The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
116,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",8,0,"
I would take the train instead of the bus in order to ensure my not being late for my meeting."
117,1,Why?,8,1,"

The train will always get you to your destination on time, while the bus is often delayed due to traffic. An extra hour before the meeting would be nice, but being late is not an option."
118,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",9,0,"
Yes, I would take the train instead of the bus."
119,1,Why?,9,1,"
The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic."
120,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",0,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
121,1,Why?,0,1,"

The simple answer is that $500 is a lot of money, and saving it would be worth the inconvenience of using an older computer for a few more weeks. Additionally, if the new computer is not absolutely necessary, then it may make more sense to wait and save up the money rather than taking on additional debt or using credit to finance the purchase."
122,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",1,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
123,1,Why?,1,1,"

The simple reason is that $500 is a lot of money, and I would rather have that money in my pocket than spend it on a new computer. Plus, my old computer will still be able to do everything I need it to do during that time."
124,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",2,0,"
The answer to this question depends on the needs of the individual. Some people may need a new computer right away and cannot wait, while others may be able to get by with their old computer for a little while longer."
125,1,Why?,2,1,"

Some people may need a new computer right away because their old one is not functioning properly. In this case, it would not make sense to wait because the individual would need to use their old computer for a few weeks longer than they would like to. On the other hand, if someone's old computer is still functioning well, they may be able to get by with it for a little while longer and wait to buy a new one."
126,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",3,0,"
Yes, I would use my old computer for a few more weeks to save $500 on the purchase of a new computer."
127,1,Why?,3,1,"

The $500 savings would be worth the inconvenience of using an old computer for a few more weeks. Plus, I could use the savings to put towards other computer-related expenses, like a new monitor or printer."
128,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",4,0,"
Yes"
129,1,Why?,4,1,"

Because saving $500 is a significant amount of money, and the inconvenience of using an old computer for a few more weeks is relatively minor."
130,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",5,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
131,1,Why?,5,1,"

The main reason is that $500 is a lot of money and I would rather save it than spend it. Additionally, my old computer is still usable so it is not as if I would be without a computer during that time."
132,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",6,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
133,1,Why?,6,1,"

The main reason is that $500 is a lot of money. Half the price of the new computer is a significant savings that is worth waiting a few weeks for. Additionally, if I can still use my old computer for everything I need to do during that time, it is not a major inconvenience to wait a few weeks."
134,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",7,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
135,1,Why?,7,1," 

The simple answer is that $500 is a lot of money, and saving that much on a purchase would be worth the inconvenience of using an old computer for a bit longer. Additionally, if the friend who told me about the price drop is reliable, then I can be confident that the price will actually drop next month, so there is little risk involved in waiting."
136,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",8,0,"
Yes, I would wait to buy the new computer to save $500."
137,1,Why?,8,1,"

The simple answer is that $500 is a lot of money, and waiting a few weeks to get the new computer is not a big deal. I would rather have the extra $500 in my pocket than spend it on a new computer that I can wait a few weeks to get."
138,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",9,0,"
Yes"
139,1,Why?,9,1,"

It would be foolish not to wait a month to save $500 on the purchase of a new computer."
140,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",0,0,"
Yes."
141,1,Why?,0,1,"

The amount of money being offered is significant, and interrupting dinner for half an hour is not a long time. Plus, the survey could be interesting and provide insights into current trends."
142,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",1,0,"
I would not interrupt my dinner in order to earn $200."
143,1,Why?,1,1,"

I believe that my time is worth more than $200, and so I would not want to spend a half hour of my time answering questions for that amount of money. Additionally, I value my privacy and so I would not want to answer personal questions for a stranger."
144,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",2,0,"
Yes, I would interrupt my dinner to earn $200."
145,1,Why?,2,1,"

The amount of money being offered is significant, and I would be able to use that money for a variety of purposes. Additionally, half an hour is not a significant amount of time, and I would be able to continue my dinner after the survey is completed."
146,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",3,0,"
No"
147,1,Why?,3,1,"

I would not interrupt my dinner in order to earn $200 because I value my peace and quiet. I would also be suspicious of the motives of the survey organization and wonder if they were trying to take advantage of me."
148,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",4,0,"
Yes, I would interrupt my dinner to earn $200."
149,1,Why?,4,1,"

The amount of money being offered is significant, and I would be able to use that money to improve my life in some way. Additionally, half an hour is not a long time, so the inconvenience would be minimal."
150,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",5,0,"
Yes, I would interrupt my dinner in order to earn $200."
151,1,Why?,5,1,"

The amount of money offered is significant, and I would be curious to know what the survey is about. Additionally, since I would be doing the survey from my own home, it would be relatively convenient."
152,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",6,0,"
The answer to this question would depend on the person. Some people might be willing to interrupt their dinner in order to earn $200, while others might not be willing to do so."
153,1,Why?,6,1,"
Some people might be willing to interrupt their dinner in order to earn $200 because they might view it as an opportunity to make some extra money. Other people might not be willing to interrupt their dinner in order to earn $200 because they might view it as an inconvenience."
154,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",7,0,"
No"
155,1,Why?,7,1,"

The amount of money being offered is not worth interrupting my dinner for. I would rather finish my dinner in peace and then maybe do something else with my time."
156,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",8,0,"
Yes, I would interrupt my dinner to earn $200."
157,1,Why?,8,1,"

I would interrupt my dinner to earn $200 because it is a lot of money for a relatively short amount of time. Plus, I would be interested in the survey topics and it would be a chance to learn more about what other people think about various issues."
158,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",9,0,"
Yes, I would interrupt my dinner to earn $200."
159,1,Why?,9,1,"

The amount of money being offered is significant, and I would be able to use that money for a variety of purposes. Additionally, half an hour is not a significant amount of time, and I would be able to answer the questions during that time frame."
160,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",0,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
161,1,Why?,0,1,"

The 30%-off coupon gives me a bigger discount on my purchase, so I would use that one. I would save $15 with the 30%-off coupon, whereas I would only save $12.50 with the 25%-off coupon."
162,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",1,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
163,1,Why?,1,1,"

The 30%-off coupon expires tomorrow, so if I were to use it today, I would not be able to use it again in the future. The 25%-off coupon does not expire for another year, so I would be able to use it again in the future if I don't use it today. Therefore, it makes more sense to use the 25%-off coupon today and save the 30%-off coupon for another purchase in the future."
164,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",2,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
165,1,Why?,2,1,"

The 30% off coupon is a better deal, so I would use that one now and save the 25% off coupon for later."
166,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",3,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
167,1,Why?,3,1,"

I would use the 25% off coupon because it does not expire for another year."
168,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",4,0,"
No, I would not use the 30%-off coupon for my present purchase."
169,1,Why?,4,1,"

The 30%-off coupon expires tomorrow, so if I used it today, I would not be able to use it again next year. The 25%-off coupon does not expire for another year, so I would use that one instead."
170,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",5,0,"
I would use the 30%-off coupon for my present purchase."
171,1,Why?,5,1," 

The 30%-off coupon gives me a greater discount on my purchase price than the 25%-off coupon. I can use the 25%-off coupon during the coming year."
172,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",6,0,"
Yes, I would use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
173,1,Why?,6,1," 

The 30% off coupon is a better deal than the 25% off coupon, so it makes sense to use it now and then save the other coupon for later. This way, you can get the most discount possible on your purchase."
174,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",7,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
175,1,Why?,7,1,"

The 25% off coupon provides greater savings, so I would use that one instead."
176,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",8,0,"
No, I would not."
177,1,Why?,8,1,"

The 30% off coupon is only good for today, so if I used it now, I would not have it to use later. The 25% off coupon does not expire for another year, so I would use that one instead."
178,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",9,0,"
It depends on the price of the books."
179,1,Why?,9,1,"

If the books are expensive, then it might be worth it to use the 30%-off coupon and save the 25%-off coupon for next year. If the books are relatively cheap, then it might be better to use the 25%-off coupon and not worry about the 30%-off coupon expiring."
180,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",0,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery."
181,1,Why?,0,1,"

The reason I would take the coastal route is because I value the experience of seeing beautiful scenery more than I value saving 15 minutes on my drive. Even though the highway is faster, the coastal road is more enjoyable and memorable, so it is worth taking the slightly longer route."
182,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",1,0,"
Yes, I would take the coastal route."
183,1,Why?,1,1,"

I love seeing new scenery, and the coastal route sounds like it would be very pretty. Plus, an extra 15 minutes isn't that big of a deal."
184,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",2,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
185,1,Why?,2,1,"

The coastal route will take slightly longer, but the scenery along the way is much better. I would rather spend an extra 15 minutes driving and enjoy the view than spend 3 hours driving on a boring highway."
186,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",3,0,"
If I had the time, I would definitely take the coastal route in order to observe the beautiful scenery."
187,1,Why?,3,1,"

The coastal route will take you along the coast, which typically has beautiful scenery. The highway might get you to your destination slightly faster, but it will be a much less enjoyable drive."
188,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",4,0,"
Yes, I would take the coastal route."
189,1,Why?,4,1,"

I would take the coastal route because I would rather spend the extra 15 minutes enjoying the beautiful scenery than sitting in the car on the highway with nothing to look at."
190,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",5,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
191,1,Why?,5,1," 

The coastal route would provide a more enjoyable experience, and the extra 15 minutes is not a significant amount of time."
192,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",6,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
193,1,Why?,6,1,"

The main reason I would take the coastal route is because of the scenery. I think it would be really enjoyable to be able to look out at the beautiful coastline as I drive. Additionally, the extra 15 minutes it would take to get to my friend's house is not a significant amount of time, so I would be willing to trade that for the better view."
194,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",7,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
195,1,Why?,7,1,"

The main reason would be because of the scenery. The coastal route would offer a much more enjoyable drive with beautiful scenery, while the highway would be much more boring. Even if it takes a little longer, I would much prefer to take the coastal route."
196,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",8,0,"
Yes."
197,1,Why?,8,1,"

Taking the coastal route would allow me to experience the beautiful scenery as I drive, which is something that I would enjoy."
198,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",9,0,"
Yes, I would take the coastal route."
199,1,Why?,9,1,"

I would take the coastal route because I would enjoy the scenery along the way. The extra 15 minutes is not a significant amount of time, and I would much rather spend my drive enjoying the view of the coast."
200,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",0,0,"
Yes."
201,1,Why?,0,1,"

The path on the right will lead to a smaller yield of turnips, but it will also require less time and effort to harvest them. This is the more efficient option, and it will allow the farm worker to complete their task more quickly."
