"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"5df2f36b617219204de98060","6","5e0fdde8b638537085d51b6c","Resume","impersonal_moral","Human","1","17","289","1","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","no","my friend could face more problems during the job","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","10461","2023-05-22 02:03:21"
"5c56550e54f9d30001db7f50","11","60d8f98d9d58bf54aeb8438a","Vaccine Test","personal_moral","Human","1","2","533","2","A viral epidemic has spread across the globe killing millions of people. You  have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don't know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives?","yes","i would explain the situation to the person involved and provide them with the statistics, if they agreed to take the vaccine then i would administer it","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","22032","2023-05-22 02:03:23"
"5c56550e54f9d30001db7f50","11","60d8f98d9d58bf54aeb8438a","Vaccine Test","personal_moral","Human","1","2","533","1","A viral epidemic has spread across the globe killing millions of people. You  have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don't know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives?","yes","i would explain the situation to the person involved and provide them with the statistics, if they agreed to take the vaccine then i would administer it","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","22032","2023-05-22 02:03:23"
"5c3be7b5717bc300010b1bf3","2","23.0","Five-for-Seven Trolley","impersonal_moral","AI","1","14","128","1","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","no","should you switch the direction of the trolley to save 5 lives but cause 1 to die? it is a moral dilemma, but many believe it's ok to switch as it's not the fault of anyone on the track &amp; 1 life is better than 5.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","60982","2023-05-22 02:03:24"
"5c3be7b5717bc300010b1bf3","2","23.0","Five-for-Seven Trolley","impersonal_moral","AI","1","14","128","2","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","no","should you switch the direction of the trolley to save 5 lives but cause 1 to die? it is a moral dilemma, but many believe it's ok to switch as it's not the fault of anyone on the track &amp; 1 life is better than 5.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","60982","2023-05-22 02:03:24"
"5c56550e54f9d30001db7f50","11","60d8f98d9d58bf54aeb8438a","Vaccine Test","personal_moral","Human","1","2","533","0","A viral epidemic has spread across the globe killing millions of people. You  have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don't know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives?","yes","i would explain the situation to the person involved and provide them with the statistics, if they agreed to take the vaccine then i would administer it","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","22032","2023-05-22 02:03:24"
"5c3be7b5717bc300010b1bf3","2","23.0","Five-for-Seven Trolley","impersonal_moral","AI","1","14","128","0","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","no","should you switch the direction of the trolley to save 5 lives but cause 1 to die? it is a moral dilemma, but many believe it's ok to switch as it's not the fault of anyone on the track &amp; 1 life is better than 5.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","60982","2023-05-22 02:03:25"
"5df2f36b617219204de98060","6","601c2a9251c0bc6ca76c8d75","Architect","personal_moral","Human","0","18","315","0","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","i should probably just change jobs if i don't like my boss.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","16176","2023-05-22 02:03:38"
"5c3be7b5717bc300010b1bf3","2","10.0","Five-for-Seven Trolley","impersonal_moral","AI","0","15","112","2","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes","pick the lesser of the two evils, 5 dead vs 7 dead.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","13912","2023-05-22 02:03:38"
"5c3be7b5717bc300010b1bf3","2","10.0","Five-for-Seven Trolley","impersonal_moral","AI","0","15","112","0","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes","pick the lesser of the two evils, 5 dead vs 7 dead.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","13912","2023-05-22 02:03:38"
"5df2f36b617219204de98060","6","601c2a9251c0bc6ca76c8d75","Architect","personal_moral","Human","0","18","315","1","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","i should probably just change jobs if i don't like my boss.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","16176","2023-05-22 02:03:39"
"5df2f36b617219204de98060","6","601c2a9251c0bc6ca76c8d75","Architect","personal_moral","Human","0","18","315","2","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","i should probably just change jobs if i don't like my boss.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","16176","2023-05-22 02:03:39"
"5c3be7b5717bc300010b1bf3","2","10.0","Five-for-Seven Trolley","impersonal_moral","AI","0","15","112","1","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes","pick the lesser of the two evils, 5 dead vs 7 dead.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","13912","2023-05-22 02:03:39"
"615a2169834d0c6f877af1e9","10","21.0","Vaccine Policy","impersonal_moral","AI","1","5","473","2","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","taking the vaccine is the safest choice to protect public health.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","23092","2023-05-22 02:03:40"
"615a2169834d0c6f877af1e9","10","21.0","Vaccine Policy","impersonal_moral","AI","1","5","473","1","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","taking the vaccine is the safest choice to protect public health.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","23092","2023-05-22 02:03:40"
"615a2169834d0c6f877af1e9","10","21.0","Vaccine Policy","impersonal_moral","AI","1","5","473","0","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","taking the vaccine is the safest choice to protect public health.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","23092","2023-05-22 02:03:41"
"60f88d15328d079d8d68fe00","8","7.0","Sophie","personal_moral","AI","1","3","380","2","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","it's better to find an alternative solution than to risk sacrificing one or both kids.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","45891","2023-05-22 02:03:42"
"5c56550e54f9d30001db7f50","11","5b421b9ac2e3810001763252","Sculpture ","impersonal_moral","Human","1","3","530","2","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workman's life is to push one of the art collector'sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley's passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workman's life?","yes","a sculpture can be replaced as a material possession, a life can not be replaced so would certainly destroy the sculpture in this case.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","18814","2023-05-22 02:03:42"
"60f88d15328d079d8d68fe00","8","7.0","Sophie","personal_moral","AI","1","3","380","1","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","it's better to find an alternative solution than to risk sacrificing one or both kids.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","45891","2023-05-22 02:03:43"
"60f88d15328d079d8d68fe00","8","7.0","Sophie","personal_moral","AI","1","3","380","0","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","it's better to find an alternative solution than to risk sacrificing one or both kids.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","45891","2023-05-22 02:03:43"
"5c56550e54f9d30001db7f50","11","5b421b9ac2e3810001763252","Sculpture ","impersonal_moral","Human","1","3","530","0","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workman's life is to push one of the art collector'sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley's passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workman's life?","yes","a sculpture can be replaced as a material possession, a life can not be replaced so would certainly destroy the sculpture in this case.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","18814","2023-05-22 02:03:43"
"5c56550e54f9d30001db7f50","11","5b421b9ac2e3810001763252","Sculpture ","impersonal_moral","Human","1","3","530","1","You are visiting the sculpture garden of a wealthy art collector. The garden  overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman. The only way to save the workman's life is to push one of the art collector'sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley's passage. Doing this will destroy the sculpture. Is it appropriate for you to destroy the sculpture in order to save this workman's life?","yes","a sculpture can be replaced as a material possession, a life can not be replaced so would certainly destroy the sculpture in this case.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","18814","2023-05-22 02:03:43"
"5df2f36b617219204de98060","6","0.0","Vitamins","personal_moral","AI","0","19","314","0","You are the leader of a mountaineering expedition that is stranded in the   wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people’s kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man’s kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man’s kidney in order to save the lives of the six vitamin-deficient people? ","yes","it's more important to save the lives of 6 people who are vitamn-deficient than compromise the health of 1 man with a kidney.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","10549","2023-05-22 02:03:48"
"5df2f36b617219204de98060","6","0.0","Vitamins","personal_moral","AI","0","19","314","2","You are the leader of a mountaineering expedition that is stranded in the   wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people’s kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man’s kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man’s kidney in order to save the lives of the six vitamin-deficient people? ","yes","it's more important to save the lives of 6 people who are vitamn-deficient than compromise the health of 1 man with a kidney.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","10549","2023-05-22 02:03:48"
"5df2f36b617219204de98060","6","0.0","Vitamins","personal_moral","AI","0","19","314","1","You are the leader of a mountaineering expedition that is stranded in the   wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people’s kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man’s kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man’s kidney in order to save the lives of the six vitamin-deficient people? ","yes","it's more important to save the lives of 6 people who are vitamn-deficient than compromise the health of 1 man with a kidney.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","10549","2023-05-22 02:03:48"
"6335c7aa782a6330c0f83437","7","4.0","Vaccine Policy","impersonal_moral","AI","1","5","360","2","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","vaccine is after and more effective than not getting vaccinated, reducing chances of getting the disease.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","51174","2023-05-22 02:03:56"
"6335c7aa782a6330c0f83437","7","4.0","Vaccine Policy","impersonal_moral","AI","1","5","360","0","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","vaccine is after and more effective than not getting vaccinated, reducing chances of getting the disease.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","51174","2023-05-22 02:03:56"
"6335c7aa782a6330c0f83437","7","4.0","Vaccine Policy","impersonal_moral","AI","1","5","360","1","You work for the Bureau of Health, a government agency. You are deciding   whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health? ","yes","vaccine is after and more effective than not getting vaccinated, reducing chances of getting the disease.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","51174","2023-05-22 02:03:57"
"5df2f36b617219204de98060","6","5bec8053b6b5ab00017c7349","Architect","personal_moral","Human","0","20","313","1","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","murder is still illegal and immoral even if it seems justified","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","10405","2023-05-22 02:03:59"
"5df2f36b617219204de98060","6","5bec8053b6b5ab00017c7349","Architect","personal_moral","Human","0","20","313","0","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","murder is still illegal and immoral even if it seems justified","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","10405","2023-05-22 02:03:59"
"5df2f36b617219204de98060","6","5bec8053b6b5ab00017c7349","Architect","personal_moral","Human","0","20","313","2","You are a young architect visiting one of your construction sites with your  boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting, he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life?","no","murder is still illegal and immoral even if it seems justified","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","10405","2023-05-22 02:04:00"
"615a2169834d0c6f877af1e9","10","6294bad868788e1f03d52c6c","Transplant","personal_moral","Human","0","6","501","0","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","this would be murder, i would not be able to go through with this. ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","21544","2023-05-22 02:04:02"
"615a2169834d0c6f877af1e9","10","6294bad868788e1f03d52c6c","Transplant","personal_moral","Human","0","6","501","2","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","this would be murder, i would not be able to go through with this. ","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","21544","2023-05-22 02:04:02"
"615a2169834d0c6f877af1e9","10","6294bad868788e1f03d52c6c","Transplant","personal_moral","Human","0","6","501","1","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","this would be murder, i would not be able to go through with this. ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","21544","2023-05-22 02:04:03"
"5c56550e54f9d30001db7f50","11","20.0","Standard Fumes","impersonal_moral","AI","1","4","522","2","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","save 3 live or 1? one life is as important as 3.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","22368","2023-05-22 02:04:05"
"5c56550e54f9d30001db7f50","11","20.0","Standard Fumes","impersonal_moral","AI","1","4","522","1","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","save 3 live or 1? one life is as important as 3.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","22368","2023-05-22 02:04:06"
"5c56550e54f9d30001db7f50","11","20.0","Standard Fumes","impersonal_moral","AI","1","4","522","0","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","save 3 live or 1? one life is as important as 3.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","22368","2023-05-22 02:04:06"
"5df2f36b617219204de98060","6","613480877420e274a0dd9779","Country Road","personal_moral","Human","1","21","304","2","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can be replaced if it means a life can be save","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","10767","2023-05-22 02:04:10"
"5df2f36b617219204de98060","6","613480877420e274a0dd9779","Country Road","personal_moral","Human","1","21","304","0","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can be replaced if it means a life can be save","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","10767","2023-05-22 02:04:10"
"5df2f36b617219204de98060","6","613480877420e274a0dd9779","Country Road","personal_moral","Human","1","21","304","1","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can be replaced if it means a life can be save","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","10767","2023-05-22 02:04:11"
"5c56550e54f9d30001db7f50","11","29.0","Scheduling","non_moral","AI","1","5","548","1","You are in charge of scheduling appointments in a dentist’s office. Two people,   Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday? ","yes","both parties are happy as mr morris and mrs santiago get their requested appointment s.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","15169","2023-05-22 02:04:20"
"5c56550e54f9d30001db7f50","11","29.0","Scheduling","non_moral","AI","1","5","548","2","You are in charge of scheduling appointments in a dentist’s office. Two people,   Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday? ","yes","both parties are happy as mr morris and mrs santiago get their requested appointment s.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","15169","2023-05-22 02:04:20"
"5c56550e54f9d30001db7f50","11","29.0","Scheduling","non_moral","AI","1","5","548","0","You are in charge of scheduling appointments in a dentist’s office. Two people,   Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday? ","yes","both parties are happy as mr morris and mrs santiago get their requested appointment s.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","15169","2023-05-22 02:04:21"
