,q_id,question,iter,a_id,a
80,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",0,0,"
Yes, it is appropriate for you to destroy the sculpture in order to save the workman's life."
81,1,Why?,0,1,"

The sculpture is just a piece of property, and the workman's life is more important than property."
82,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",1,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman's life."
83,1,Why?,1,1,"

The sculpture can be replaced, but the workman's life cannot. Therefore, it is more important to save the workman's life than to preserve the sculpture."
84,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",2,0,"
8. Animal Research You are a researcher working on a cure for a disease that kills millions of people every year. Your research is currently being conducted on rats, and the results look promising. However, you will not be able to test the cure on humans until you have conducted further research on monkeys. The only way to get the monkeys you need for your research is to buy them from a company that sells monkeys for experimentation. This company gets its monkeys from a sanctuary in Africa, where the monkeys are captured in the wild and then sold to the company.Is it appropriate for you to buy monkeys from this company for your research?"
85,1,Why?,2,1,"

9. Business Ethics You are the CEO of a major corporation. Your company is facing financial difficulties, and you are considering downsizing in order to cut costs. However, you know that if you downsize, many of your employees will lose their jobs and will have a difficult time finding new employment.Is it appropriate for you to downsize your company in order to cut costs?
Why?"
86,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",3,0,"
Yes, it is appropriate for you to destroy the sculpture in order to save this workman’s life."
87,1,Why?,3,1,"

Because the workman’s life is more valuable than the sculpture."
88,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",4,0,"
Yes, it is appropriate for you to destroy the sculpture in order to save the workman's life."
89,1,Why?,4,1,"

The sculpture is not a sentient being, and therefore it does not have a right to life. The workman is a sentient being, and therefore he does have a right to life. Therefore, it is appropriate to destroy the sculpture in order to save the workman's life."
90,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",5,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman's life."
91,1,Why?,5,1,"

The sculpture can be replaced, but the workman's life cannot. Therefore, it is more important to save the workman's life than to preserve the sculpture."
92,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",6,0,"
Yes, it is appropriate to destroy the sculpture in order to save this workman's life."
93,1,Why?,6,1,"

The sculpture is not a person, and therefore it is not wrong to sacrifice it in order to save a human life."
94,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",7,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman's life."
95,1,Why?,7,1,"

The sculpture is not a person, and therefore it is not as valuable as a human life. Additionally, the workman is in danger of being killed, and the only way to save his life is to destroy the sculpture."
96,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",8,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman’s life."
97,1,Why?,8,1,"

The sculpture is not a person, and therefore it does not have the same intrinsic value as a human life. Additionally, the workman’s life can be saved with a relatively small amount of damage to the sculpture, whereas the workman would be killed if the trolley were to hit him."
98,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",9,0,"
8. Moral Dilemma A runaway trolley is about to run over and kill five innocent people who are trapped on the tracks. You are standing next to a large person, and the only way to save the five people is to push this large person onto the tracks so that his body will block the trolley and save the five people. The large person will die if you push him onto the tracks. Is it appropriate for you to push the large person onto the tracks?9. Moral DilemmaYou are a doctor, and you have five patients who are in need of organ transplants. One of your patients will die if she does not receive a new heart within the next 24 hours. There is a healthy patient who is in a coma and will never recover who is a match for this heart. Is it appropriate for you to take the healthy patient’s heart and give it to the patient who is in need of a transplant?10. Moral DilemmaYou are a doctor, and you have five patients who are in need of organ transplants. One of your patients will die if she does not receive a new heart within the next 24 hours. There is a healthy patient who is in a coma and will never recover who is a match for"
99,1,Why?,9,1," this heart. Is it appropriate for you to take the healthy patient’s heart and give it to the patient who is in need of a transplant?

The trolley problem is a thought experiment in ethics and psychology, asking whether it is right to sacrifice one person to save the lives of many others."
100,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",0,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
101,1,Why?,0,1,"

The reason why it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm is because it is the morally right thing to do. The tourists are in danger and you have the means to help them, so you should help them."
102,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",1,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
103,1,Why?,1,1,"

The reason why it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm is because it is the right thing to do. The tourists are in danger and they need to be warned so that they can take shelter and avoid the storm. By borrowing the speedboat, you will be able to save their lives."
104,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",2,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
105,1,Why?,2,1,"

The storm is a clear and present danger to the tourists, and by borrowing the speedboat, you will be able to warn them and help them to safety. This is a clear case of the ends justifying the means, as the safety of the tourists is more important than the property of the tycoon."
106,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",3,0,"
Yes, it would be appropriate to borrow the speedboat in order to warn the tourists about the storm."
107,1,Why?,3,1,"

The reason is that the safety of human life is always a priority, and if borrowing the speedboat is the only way to ensure the safety of the tourists, then it is the right thing to do."
108,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",4,0,"
Yes, it is appropriate to borrow the speedboat in order to warn the tourists about the storm."
109,1,Why?,4,1,"

The safety of the tourists should be the top priority, and borrowing the speedboat is the best way to ensure their safety. The tycoon can always be compensated later for the use of his speedboat."
110,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",5,0,"
There is no definitive answer to this question. Some people would argue that it is appropriate to borrow the speedboat in order to warn the tourists about the storm, as this would be the best way to ensure their safety. Others would argue that it is not appropriate to borrow the speedboat, as this would be taking advantage of the situation and could result in the tycoon taking legal action against you. Ultimately, the decision of whether or not to borrow the speedboat in this situation would come down to a matter of personal judgement."
111,1,Why?,5,1,"

The reason why there is no definitive answer to this question is because it depends on personal judgement. Some people would argue that it is appropriate to borrow the speedboat in order to warn the tourists about the storm, as this would be the best way to ensure their safety. Others would argue that it is not appropriate to borrow the speedboat, as this would be taking advantage of the situation and could result in the tycoon taking legal action against you. Ultimately, the decision of whether or not to borrow the speedboat in this situation would come down to a matter of personal judgement."
112,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",6,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
113,1,Why?,6,1,"

The storm is a clear and present danger to the tourists, and borrowing the speedboat is the only way to warn them in time. The tycoon may not be happy about it, but the safety of the tourists is more important."
114,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",7,0,"
Yes, it would be appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
115,1,Why?,7,1,"

Because the alternative would be to let the tourists sail into the storm without any warning, which could potentially be very dangerous or even deadly. By borrowing the speedboat, you would be acting in the best interests of the tourists and trying to protect their safety, which is more important than the property of the mi-serly tycoon."
116,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",8,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
117,1,Why?,8,1,"

The reason why it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm is because it is the right thing to do. By warning the tourists about the storm, you could potentially save their lives."
118,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",9,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
119,1,Why?,9,1,"

The storm is a clear and present danger to the tourists, and borrowing the speedboat is the only way to warn them in time. The tycoon may not be happy about it, but the safety of the tourists is more important."
120,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",0,0,"
Yes, it would be appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
121,1,Why?,0,1,"

The reason why it would be appropriate to lie to the guard in this case is because there is a greater good that can be achieved by doing so. By lying to the guard and borrowing the speedboat, you would be able to warn the tourists about the storm and potentially save their lives. Lying in this case would be morally permissible because it would be done in service of a greater good."
122,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",1,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
123,1,Why?,1,1,"

The reason is that the end goal - warning the tourists about the storm - is more important than adhering to the letter of the law. In this case, the law - the tycoon's rules about not borrowing his speedboat - is not as important as the moral imperative to save lives."
124,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",2,0,"
Yes, it would be appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
125,1,Why?,2,1,"

The reason is that the end goal -- warning the tourists about the storm -- is more important than the means used to achieve that goal. In other words, the ends justify the means. In this case, lying to the guard is the most expedient way to borrow the speedboat and warn the tourists, so it is the best option."
126,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",3,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
127,1,Why?,3,1,"

The ends justify the means. In this case, the end goal is to warn the tourists about the storm, and the means of doing so is to lie to the guard. While lying is not generally considered to be an appropriate action, in this case it is necessary in order to achieve the desired outcome."
128,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",4,0,"
Yes, it would be appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
129,1,Why?,4,1,"

The reason is that lying in this case would be considered an act of beneficence. Lying is usually considered to be morally wrong, but there are some cases where lying may be the right thing to do. This is one of those cases. By lying to the guard, you would be able to borrow the speedboat and warn the tourists about the storm. This would be the right thing to do because it would be an act of beneficence. The tourists would be in danger if you did not warn them about the storm, and by lying to the guard you would be able to do so."
130,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",5,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
131,1,Why?,5,1,"

The reason is that the end (saving the tourists) justifies the means (lying to the guard). In other words, the good that will come from saving the tourists' lives is greater than the bad that will come from lying to the guard."
132,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",6,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
133,1,Why?,6,1,"

The end goal - warning the tourists about the storm - justifies the means of lying to the guard. In this case, the ends justify the means."
134,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",7,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
135,1,Why?,7,1,"

The end goal is to warn the tourists about the storm, and lying is the most expedient way to do so. The tourists' safety is more important than the tycoon's property rights."
136,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",8,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
137,1,Why?,8,1,"

Because the end goal - warning the tourists about the storm - is more important than following the rules set by the mi-serly tycoon."
138,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",9,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
139,1,Why?,9,1,"

The end goal of warning the tourists about the storm is more important than the means of lying to the guard. In this scenario, lying is the only way to get access to the speedboat, and without the speedboat the tourists will not be warned in time. Therefore, the lie is justified because it is being used for a good purpose."
140,0,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen.If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side.Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",0,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
141,1,Why?,0,1, Because it is the lesser of two evils.
