,q_id,question,iter,a_id,a
81,1,Why?,0,1,"

The sculpture is not a person, and therefore it does not have the same intrinsic value as a human life. The workman's life should be given priority over the sculpture."
82,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",1,0,"
Yes, it is appropriate for you to destroy the sculpture in order to save this workman’s life."
83,1,Why?,1,1,"

The sculpture is not a person, and therefore it does not have the same moral value as a human life. Human life is always more valuable than property, so it is appropriate to sacrifice the sculpture in order to save the workman’s life."
84,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",2,0,"
Yes, it is appropriate for you to destroy the sculpture in order to save the workman's life."
85,1,Why?,2,1,"

The sculpture is not a sentient being, and its destruction would not cause any suffering. The workman's life, on the other hand, is valuable and his death would cause suffering for his loved ones. Therefore, it is appropriate to destroy the sculpture in order to save the workman's life."
86,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",3,0,"
Yes, it is appropriate for you to vote for Policy A over Policy B. Although Policy A has a higher chance of causing deaths, the number of potential deaths is much lower than with Policy B. Therefore, it is more appropriate to vote for the policy with the lower number of potential deaths, even if it has a higher chance of causing any deaths."
87,1,Why?,3,1,"

The expected number of deaths from Policy A is 90% × 0 + 10% × 1000 = 100. The expected number of deaths from Policy B is 92% × 0 + 8% × 10,000 = 800. Therefore, even though Policy A has a higher chance of causing any deaths, the expected number of deaths from Policy B is much higher."
88,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",4,0,"
Yes, it is appropriate for the individual to vote for Policy A over Policy B because Policy A has a lower chance of causing deaths than Policy B. This is the utilitarian perspective, which states that the best course of action is the one that results in the greatest good for the greatest number of people."
89,1,Why?,4,1,"

The reason why it is appropriate to vote for Policy A is because it will result in a lower number of deaths overall. Although there is a higher chance of some deaths occurring with Policy A, the number of deaths that will occur is significantly lower than with Policy B. This means that more people will be saved overall if Policy A is implemented, which is the main goal of the utilitarian perspective."
90,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",5,0,"
8. Medical Experiment

You are considering participating in a new medical experiment. The experiment has a 90% chance of providing a cure for the disease you are suffering from, and a 10% chance of causing your death. Is it appropriate for you to participate in this experiment?"
91,1,Why?,5,1,"

Yes, it is appropriate to participate in the experiment because there is a greater chance of being cured than of dying."
92,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",6,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman’s life."
93,1,Why?,6,1,"

The sculpture is not a person, and therefore it is not as valuable as a human life."
94,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",7,0,"
Yes, it is appropriate for the individual to vote for Policy A over Policy B. This is because Policy A has a lower chance of causing deaths than Policy B. Although Policy B has a lower chance of causing any deaths, the potential for a much higher number of deaths makes it the less preferable option."
95,1,Why?,7,1,"

It is appropriate to vote for Policy A over Policy B because although Policy B has a lower chance of causing any deaths, the potential for a much higher number of deaths makes it the less preferable option."
96,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",8,0,"
Yes, it is appropriate to destroy the sculpture in order to save the workman's life."
97,1,Why?,8,1,"

The workman's life is more valuable than the sculpture."
98,0,"You are a member of a government legislature. The legislature is deciding between 
 two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10,000 deaths.Is it appropriate for you to vote for Policy A over Policy B?6.Environmental Policy A2You are a member of a government legislature. The legislature is deciding between two different policies concerning environmental hazards.Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A?7. Sculpture You are visiting the sculpture garden of a wealthy art collector. The garden overlooks a valley containing a set of train tracks. A railway workman is working on the tracks, and an empty runaway trolley is heading down the tracks toward the workman.The only way to save the workman’s life is to push one of the art collector’sprized sculptures down into the valley so that it will roll onto the tracks and block the trolley’s passage. Doing this will destroy the sculpture.Is it appropriate for you to destroy the sculpture in order to save this workman’s life?
",9,0,"
Yes, it is appropriate for the individual to vote for Policy A over Policy B because Policy A has a lower chance of causing deaths than Policy B. Even though Policy B has a lower chance of causing any deaths, the potential for a much higher number of deaths makes it the less desirable option.

Yes, it is appropriate for the individual to destroy the sculpture in order to save the workman’s life. The workman’s life is more valuable than the sculpture, and therefore it is worth sacrificing the sculpture in order to save the workman."
99,1,Why?,9,1,"

The workman’s life is more valuable than the sculpture, and therefore it is worth sacrificing the sculpture in order to save the workman."
100,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",0,0,"
Yes, it is appropriate to borrow the speedboat in order to warn the tourists about the storm."
101,1,Why?,0,1,"

The reason why it is appropriate to borrow the speedboat in order to warn the tourists about the storm is because it is the right thing to do. It would be morally wrong to let the tourists sail into the storm without warning them, and so borrowing the speedboat is the best way to ensure their safety."
102,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",1,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
103,1,Why?,1,1,"

The storm is a natural disaster that is likely to cause harm to the tourists, and so by warning them of the storm, you are helping to ensure their safety. The speedboat is a means to an end, and so borrowing it in this instance is justifiable."
104,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",2,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
105,1,Why?,2,1,"

The tourists are in danger and need to be warned about the storm. By borrowing the speedboat, you will be able to reach them and ensure their safety."
106,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",3,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
107,1,Why?,3,1,"

The storm is a natural disaster that poses a threat to the tourists' safety, and borrowing the speedboat is the only way to warn them in time. The tycoon may not be happy about it, but the tourists' safety is more important."
108,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",4,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
109,1,Why?,4,1,"

The storm presents a clear and present danger to the tourists, and it is therefore your duty to warn them. Borrowing the speedboat is the most expedient way to do so. The tycoon can always replace the boat, but the tourists may not be so lucky."
110,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",5,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
111,1,Why?,5,1,"

The storm is a clear and present danger to the tourists, and borrowing the speedboat is the only way to ensure their safety. The tycoon may not be happy about it, but your actions would be justifiable."
112,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",6,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
113,1,Why?,6,1,"

The tourists' safety is more important than the tycoon's property rights."
114,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",7,0,"
Yes, it would be appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
115,1,Why?,7,1,"

The reason why it would be appropriate for you to borrow the speedboat is because it is your duty to help others in times of need, and by warning the tourists about the storm, you would be helping to keep them safe."
116,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",8,0,"
Yes, it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm."
117,1,Why?,8,1,"

The reason why it is appropriate for you to borrow the speedboat in order to warn the tourists about the storm is because it is the morally right thing to do. The tourists are in danger and by warning them, you could potentially save their lives."
118,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who would not take kindly to your borrowing his prop-erty.Is it appropriate for you to borrow the speedboat in order to warn the tourists about the storm?
",9,0,"
Yes, it is appropriate to borrow the speedboat in order to warn the tourists about the storm."
119,1,Why?,9,1,"

The reason why it is appropriate to borrow the speedboat in order to warn the tourists about the storm is because it is the morally right thing to do. The tourists are in danger and by warning them, you could potentially save their lives."
120,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",0,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm. The tourists' safety is more important than the tycoon's property rights."
121,1,Why?,0,1,"

The tourists' safety is more important than the tycoon's property rights because the tourists' lives are in danger. The tycoon can always replace his speedboat, but the tourists may not be so lucky. Lying to the guard is the best way to ensure that the tourists are warned in time and that they can take shelter from the storm."
122,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",1,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
123,1,Why?,1,1,"

The reason is that lying in this situation is not morally wrong because it is done in order to save lives. It is more important to save lives than to tell the truth in this situation."
124,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",2,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
125,1,Why?,2,1,"

The reason is that the end result--saving the lives of the tourists--justifies the means. Lying is not generally considered an morally acceptable action, but in this case it is the best option available and so it is the right thing to do."
126,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",3,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
127,1,Why?,3,1,"

The reason is that the end goal - warning the tourists about the storm - is more important than following the letter of the law. In this case, the law - not allowing anyone to borrow the speedboat - is not as important as the safety of the tourists."
128,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",4,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
129,1,Why?,4,1,"
Because the end goal is to save the tourists from the storm, and lying is the most direct and efficient way to do so."
130,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",5,0,"
Yes, it would be appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
131,1,Why?,5,1,"

The reason is that the potential harm to the tourists if they are not warned about the storm outweighs the potential harm to the tycoon if his boat is used without permission. In other words, the benefits of lying in this case outweigh the costs."
132,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",6,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
133,1,Why?,6,1,"

The end goal of warning the tourists about the storm takes priority over the means of lying to the guard. In this case, the ends justify the means."
134,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",7,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
135,1,Why?,7,1,"

The end justifies the means. In this case, the end (warning the tourists about the storm) justifies the means (lying to the guard)."
136,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",8,0,"
Yes, it is appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
137,1,Why?,8,1,"

The reason is that there is a greater good that can be achieved by lying in this case. The tourists are in danger and by warning them, you can potentially save their lives. The end justifies the means in this case."
138,0,"While on vacation on a remote island, you are fishing from a seaside 
 dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them.The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a mi-serly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard.Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?
",9,0,"
Yes, it is appropriate to lie to the guard in order to borrow the speedboat and warn the tourists about the storm."
139,1,Why?,9,1,"

The reason is that the lie is told in order to achieve a good outcome - namely, saving the lives of the tourists. If the truth were told, then the tourists would not be warned in time and would likely perish in the storm. Therefore, the lie is morally justifiable."
140,0,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen.If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side.Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",0,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
141,1,Why?,0,1,"

Because doing so would save more lives overall. Although seven people would die as a result of hitting the switch, five people would die if the trolley continued on its current path. Therefore, hitting the switch would result in a net saving of two lives."
142,0,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen.If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side.Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",1,0,"
Yes, it is appropriate for you to hit the switch to avoid the deaths of the five workmen."
143,1,Why?,1,1,"

The trolley is going to kill someone no matter what you do. By hitting the switch, you can save more lives."
144,0,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen.If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side.Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",2,0,"
It is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
145,1,Why?,2,1," 

The trolley is going to kill five people if it continues on its current course. Hitting the switch will cause it to change course and kill seven people instead. Although this is not a desirable outcome, it is better than allowing the trolley to kill five people."
146,0,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a group of seven railway workmen.If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to save these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the deaths of the seven workmen on the other side.Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",3,0,"
Yes, it is appropriate for the driver to hit the switch in order to avoid the deaths of the five workmen."
147,1,Why?,3,1," Because the driver would be taking an active role in saving five lives, as opposed to doing nothing and allowing the trolley to proceed on its current course, resulting in the deaths of the five workmen."
