,q_id,question,iter,a_id,a
103,1,Why?,1,1," 

The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
104,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",2,0,"
Yes, I would take the train instead of the bus in order to ensure I am not late for my meeting."
105,1,Why?,2,1," 

The bus is scheduled to arrive an hour before the meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
106,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",3,0,"
Yes, I would take the train instead of the bus in order to ensure my not being late for my meeting."
107,1,Why?,3,1,"

The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
108,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",4,0,"
Yes, I would take the train instead of the bus in order to ensure that I am not late for my meeting."
109,1,Why?,4,1,"

The train will get you to Boston on time no matter what, while the bus is occasionally several hours late because of traffic. Taking the train will ensure that you are not late for your meeting."
110,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",5,0,"
Yes, I would take the train instead of the bus in order to ensure my not being late for the meeting."
111,1,Why?,5,1," 



The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
112,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",6,0,"
Yes, I would take the train instead of the bus."
113,1,Why?,6,1,"

The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late."
114,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",7,0,"
Yes, I would take the train instead of the bus to ensure that I am not late for my meeting."
115,1,Why?,7,1,"

The bus is occasionally several hours late because of traffic, which means that there is a chance that I would be late for my meeting if I took the bus. The train, on the other hand, will get me there just in time for my meeting no matter what. Therefore, taking the train is the better option if I want to ensure that I am not late for my meeting."
116,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",8,0,"
The train."
117,1,Why?,8,1," 

The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic."
118,0,"You need to travel from New York to Boston in order to attend 
 a meeting that starts at 2:00 PM. You can take either the train or the bus.The train will get you there just in time for your meeting no matter what. The bus is scheduled to arrive an hour before your meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but you cannot afford to be late.Would you take the train instead of the bus in order to ensure your not being late for your meeting?
",9,0,"
Yes, I would take the train instead of the bus in order to ensure I am not late for my meeting."
119,1,Why?,9,1,"
The bus is scheduled to arrive an hour before the meeting, but the bus is occasionally several hours late because of traffic. It would be nice to have an extra hour before the meeting, but I cannot afford to be late."
120,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",0,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
121,1,Why?,0,1,"

The simple answer is that $500 is a lot of money, and saving it by waiting a month to buy a new computer is worth the inconvenience of using an old computer for a few more weeks."
122,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",1,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
123,1,Why?,1,1,"

The main reason is that $500 is a lot of money, and I would rather have the extra money in my pocket than spend it on a new computer. Additionally, my old computer is still functional, so it is not as if I would be without a computer if I wait a month to buy a new one."
124,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",2,0,"
I would wait to buy the new computer next month in order to save $500."
125,1,Why?,2,1,"

The price of the new computer is going to drop by 50% next month, so it makes financial sense to wait. Although I may have to use my old computer for a few more weeks than I would like to, the savings of $500 is worth it."
126,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",3,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
127,1,Why?,3,1,"

The computer industry is constantly changing and evolving, which means that prices on computers are constantly dropping as well. If I can wait a few more weeks and save $500, it is worth it to me. Plus, I can still use my old computer during that time and it will suffice for my needs."
128,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",4,0,"
Yes, I would wait to buy the new computer in order to save $500."
129,1,Why?,4,1,"

Saving money is always a priority for me, so if I can wait a few weeks to get the new computer and save $500, that is what I would do. Additionally, my old computer can still handle everything I need to do, so it is not as if I am missing out on anything by waiting."
130,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",5,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
131,1,Why?,5,1,"

The simple answer is that $500 is a lot of money, and saving it would be worth the inconvenience of using an older computer for a few more weeks. Additionally, if the new computer is not absolutely essential, it may be worth waiting to make the purchase in order to get a better deal."
132,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",6,0,"
Yes"
133,1,Why?,6,1,"

It would be foolish not to wait a month to save $500 on the purchase of a new computer."
134,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",7,0,"
Yes"
135,1,Why?,7,1,"

Waiting a month to purchase the new computer will result in a $500 savings, which is worth the inconvenience of using the old computer for a few more weeks."
136,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",8,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
137,1,Why?,8,1,"

The simple answer is that $500 is a lot of money. If I can wait a few more weeks to get the new computer, it will be worth it in the long run. Plus, I can always find ways to occupy my time during those few weeks if I need to."
138,0,"You are looking to buy a new computer. At the moment the computer 
 that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month.If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time.Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?
",9,0,"
Yes, I would use my old computer for a few more weeks in order to save $500 on the purchase of a new computer."
139,1,Why?,9,1,"

The simple answer is that $500 is a lot of money, and waiting a month to get the new computer is not that big of a deal. Additionally, if the friend who told me about the price drop is correct, then I will end up saving a significant amount of money by waiting."
140,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",0,0,"
Yes, I would interrupt my dinner in order to earn $200."
141,1,Why?,0,1,"

Because $200 is a lot of money, and a half an hour is not that long. Plus, it would be interesting to see what kinds of questions they would ask."
142,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",1,0,"
If the amount of money is significant enough, I would definitely interrupt my dinner to earn it."
143,1,Why?,1,1,"

The money is significant enough to warrant interrupting my dinner. Plus, if the survey is about topics that I'm interested in, it would be a good opportunity to learn more about those topics."
144,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",2,0,"
Yes, I would interrupt my dinner in order to earn $200."
145,1,Why?,2,1,"

The amount of money being offered is significant, and half an hour is not a long time. Additionally, the questions would presumably be about topics that I am interested in, so the survey would not be a chore."
146,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",3,0,"
Yes, I would interrupt my dinner in order to earn $200."
147,1,Why?,3,1,"

The $200 would be a nice supplement to my income, and I'm generally willing to answer questions for surveys. Plus, it would only take a half an hour out of my evening."
148,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",4,0,"
Yes, I would interrupt my dinner in order to earn $200."
149,1,Why?,4,1,"

The amount of money being offered is significant, and I would be able to use that money for a variety of purposes. Additionally, a half an hour is not a significant amount of time, and I would be able to answer the questions relatively easily."
150,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",5,0,"
Yes, I would interrupt my dinner in order to earn $200."
151,1,Why?,5,1,"

The amount of money being offered is significant, and interrupting my dinner for a half an hour is a relatively minor inconvenience. Additionally, the survey could provide valuable information that would be beneficial to the organization conducting it."
152,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",6,0,"
No"
153,1,Why?,6,1,"
I would not want to be interrupted while I am having a quiet dinner by myself."
154,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",7,0,"
No"
155,1,Why?,7,1,"

I would not interrupt my dinner in order to earn $200. I value my time and peace of mind, and believe that my time is worth more than $200. If the survey were shorter, or if the amount of money offered were higher, I might be more inclined to participate."
156,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",8,0,"
Yes, I would interrupt my dinner to earn $200."
157,1,Why?,8,1,"

The amount of money offered is significant, and I would be able to earn it easily by simply answering questions. Plus, I would be able to use the money however I want."
158,0," A representative of a reputable, national survey organization calls you at your 
 home while you are having a quiet dinner by yourself.The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200.Would you interrupt your dinner in order to earn $200?
",9,0,"
Yes, I would interrupt my dinner to earn $200."
159,1,Why?,9,1,"

The amount of money that the survey organization is offering is significant, and I believe that I could answer the questions in the allotted time frame. Additionally, the money would be helpful and could be used towards bills, groceries, or other necessary expenses."
160,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",0,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
161,1,Why?,0,1," 

I would use the 25%-off coupon because it does not expire for another year."
162,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",1,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
163,1,Why?,1,1,"

The 30%-off coupon is a better deal, so I would use that one."
164,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",2,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
165,1,Why?,2,1,"

The 30%-off coupon expires tomorrow, so I would use that one first. That way, I can use the 25%-off coupon next time I go to the bookstore."
166,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",3,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
167,1,Why?,3,1," 

The 30%-off coupon expires tomorrow, so if I were to use it today, I would not be able to use it again next year. The 25%-off coupon does not expire for another year, so I would be able to use it again next year. Therefore, it makes more sense to use the 25%-off coupon today and save the 30%-off coupon for another purchase next year."
168,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",4,0,"
I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
169,1,Why?,4,1," 

The 30%-off coupon is only good for tomorrow, so if I were to use it today, I would not be able to use it again next year. The 25%-off coupon does not expire for another year, so I would be able to use it again next year. Therefore, it makes more sense to use the 25%-off coupon today and save the 30%-off coupon for tomorrow."
170,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",5,0,"
Yes, I would use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
171,1,Why?,5,1," 

The 30% off coupon is a better deal than the 25% off coupon, so it makes sense to use it now and save the other coupon for later. This way, you can get the most savings possible on your purchase."
172,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",6,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
173,1,Why?,6,1," 

The 30%-off coupon expires tomorrow, so if I use it today, I won't be able to use it again next year. The 25%-off coupon does not expire for another year, so I can use it today and still use it next year."
174,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",7,0,"
I would use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
175,1,Why?,7,1," 

The 30%-off coupon expires tomorrow, so if I don't use it today, I won't be able to use it at all. The 25%-off coupon doesn't expire for another year, so I can use it any time within the next year. Therefore, it makes more sense to use the 30%-off coupon now and save the 25%-off coupon for later."
176,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",8,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
177,1,Why?,8,1," 

I would use the 25% off coupon because it does not expire for another year."
178,0,"You have gone to a bookstore to buy $50 worth of books. You 
 have with you two coupons.One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?
",9,0,"
No, I would not use the 30%-off coupon for my present purchase so that I will have another coupon to use during the coming year."
179,1,Why?,9,1," 

The 30%-off coupon expires tomorrow, so if I used it today, I would not be able to use it again next year. The 25%-off coupon does not expire for another year, so I would be able to use it again next year. Therefore, it makes more sense to use the 25%-off coupon today and save the 30%-off coupon for another purchase next year."
180,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",0,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
181,1,Why?,0,1,"

The coastal route would offer a more enjoyable experience, despite the slightly longer travel time. The extra 15 minutes would be worth it to take in the stunning views."
182,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",1,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
183,1,Why?,1,1,"

I think it would be a really fun and relaxing way to spend the drive, and it would make the trip more enjoyable overall. I would also get to enjoy the scenery more if I took the time to appreciate it while driving, rather than just looking at it as I whizz by on the highway."
184,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",2,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
185,1,Why?,2,1,"

I love to explore and see new things, and the coastal route would give me a chance to do that. I would also get to spend more time with my friend if we took the coastal route, since we would have a chance to chat and enjoy the scenery together."
186,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",3,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
187,1,Why?,3,1,"

The coastal route would offer a more enjoyable experience, and the extra time it would take to get to my friend's house would be worth it."
188,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",4,0,"
Yes, I would take the coastal route in order to see the beautiful scenery as I drive."
189,1,Why?,4,1,"

I love seeing beautiful scenery, and the extra 15 minutes is worth it to me."
190,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",5,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
191,1,Why?,5,1,"

The coastal route would provide a more enjoyable driving experience, and the scenery would be a great distraction from the boredom of the highway."
192,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",6,0,"
I would take the coastal route in order to observe the beautiful scenery as I drive."
193,1,Why?,6,1,"

The coastal route will take me about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful. This would be a great opportunity to see some amazing scenery that I would not get to see if I took the highway."
194,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",7,0,"
Yes, I would take the coastal route so that I could enjoy the scenery."
195,1,Why?,7,1,"

The main reason is that the scenery along the coastal road is reported to be much more beautiful than the scenery along the highway. I would rather spend a few extra minutes in the car if it means that I get to see some beautiful scenery."
196,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",8,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
197,1,Why?,8,1,"

The scenery along the coastal road is breathtakingly beautiful, and it would be a shame to miss out on it. Plus, the extra 15 minutes it would take to get to my friend's house is not that significant in the grand scheme of things."
198,0,"An old friend has invited you to spend the weekend with him at 
 his summer home some ways up the coast from where you are. You intend to travel there by car, and there are two routes that you can take: the highway and the coastal road.The highway will get you to your friend’s house in about three hours, but the scenery along the highway is very boring. The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful.Would you take the coastal route in order to observe the beautiful scenery as you drive?
",9,0,"
Yes, I would take the coastal route in order to observe the beautiful scenery as I drive."
199,1,Why?,9,1,"

The coastal route will get you to your friend’s house in about three hours and fifteen minutes, and the scenery along the coastal road is breathtakingly beautiful."
200,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",0,0,"
No."
201,1,Why?,0,1,"

It would not be worth it to turn the machine to the right to only harvest fifteen bushels of turnips when the machine is already heading towards the left path where thirty bushels of turnips can be harvested."
202,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",1,0,"
No"
203,1,Why?,1,1,"
The expected value of the left path is 30 bushels, and the expected value of the right path is 15 bushels. Therefore, the expected value is higher for the left path, and it is rational to choose that path."
204,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",2,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty."
205,1,Why?,2,1,"

The reason I would choose the path on the right is because it would allow me to harvest a greater quantity of turnips. Even though the path on the left would allow me to harvest more turnips, the path on the right would still allow me to harvest a significant quantity of turnips."
206,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",3,0,"
Yes."
207,1,Why?,3,1,"

Harvesting fifteen bushels of turnips is better than harvesting no turnips at all."
